c(t),t
0.0749572061892604,4.907
0.0749422162470667,4.908
0.0749272293025617,4.909
0.0749122453551459,4.91
0.0748972644042199,4.9110000000000005
0.0748822864491845,4.912
0.0748673114894405,4.913
0.0748523395243891,4.914
0.0748373705534312,4.915
0.0748224045759681,4.916
0.0748074415914013,4.917
0.0747924815991321,4.918
0.0747775245985622,4.9190000000000005
0.0747625705890933,4.92
0.0747476195701272,4.921
0.0747326715410659,4.922
0.0747177265013115,4.923
0.0747027844502661,4.924
0.0746878453873321,4.925
0.074672909311912,4.926
0.0746579762234082,4.9270000000000005
0.0746430461212235,4.928
0.0746281190047607,4.929
0.0746131948734226,4.93
0.0745982737266124,4.931
0.0745833555637331,4.932
0.074568440384188,4.933
0.0745535281873805,4.934
0.0745386189727142,4.9350000000000005
0.0745237127395927,4.936
0.0745088094874197,4.937
0.074493909215599,4.938
0.0744790119235348,4.939
0.074464117610631,4.94
0.074449226276292,4.941
0.0744343379199219,4.942
0.0744194525409255,4.9430000000000005
0.0744045701387071,4.944
0.0743896907126716,4.945
0.0743748142622237,4.946
0.0743599407867684,4.947
0.0743450702857107,4.948
0.0743302027584558,4.949
0.0743153382044091,4.95
0.0743004766229759,4.9510000000000005
0.0742856180135618,4.952
0.0742707623755724,4.953
0.0742559097084135,4.954
0.074241060011491,4.955
0.0742262132842109,4.956
0.0742113695259794,4.957
0.0741965287362026,4.958
0.074181690914287,4.9590000000000005
0.0741668560596391,4.96
0.0741520241716654,4.961
0.0741371952497727,4.962
0.0741223692933678,4.963
0.0741075463018577,4.964
0.0740927262746494,4.965
0.0740779092111502,4.966
0.0740630951107674,4.9670000000000005
0.0740482839729084,4.968
0.0740334757969808,4.969
0.0740186705823922,4.97
0.0740038683285505,4.971
0.0739890690348634,4.972
0.0739742727007392,4.973
0.0739594793255859,4.974
0.0739446889088117,4.9750000000000005
0.0739299014498252,4.976
0.0739151169480347,4.977
0.0739003354028489,4.978
0.0738855568136765,4.979
0.0738707811799263,4.98
0.0738560085010075,4.981
0.073841238776329,4.982
0.0738264720053001,4.9830000000000005
0.07381170818733,4.984
0.0737969473218283,4.985
0.0737821894082045,4.986
0.0737674344458683,4.987
0.0737526824342294,4.988
0.0737379333726979,4.989
0.0737231872606837,4.99
0.073708444097597,4.9910000000000005
0.0736937038828481,4.992
0.0736789666158474,4.993
0.0736642322960053,4.994
0.0736495009227325,4.995
0.0736347724954398,4.996
0.073620047013538,4.997
0.0736053244764381,4.998
0.0735906048835512,4.999
0.0735758882342884,5.0
0.0735611745280612,5.001
0.073546463764281,5.002
0.0735317559423594,5.003
0.073517051061708,5.0040000000000004
0.0735023491217387,5.005
0.0734876501218633,5.006
0.073472954061494,5.007
0.0734582609400428,5.008
0.0734435707569221,5.009
0.0734288835115442,5.01
0.0734141992033216,5.011
0.0733995178316671,5.0120000000000005
0.0733848393959932,5.013
0.073370163895713,5.014
0.0733554913302393,5.015
0.0733408216989853,5.016
0.0733261550013641,5.017
0.0733114912367892,5.018
0.0732968304046739,5.019
0.0732821725044319,5.0200000000000005
0.0732675175354767,5.021
0.0732528654972223,5.022
0.0732382163890825,5.023
0.0732235702104713,5.024
0.073208926960803,5.025
0.0731942866394918,5.026
0.073179649245952,5.027
0.0731650147795983,5.0280000000000005
0.0731503832398451,5.029
0.0731357546261073,5.03
0.0731211289377996,5.031
0.0731065061743372,5.032
0.0730918863351349,5.033
0.0730772694196082,5.034
0.0730626554271722,5.035
0.0730480443572425,5.0360000000000005
0.0730334362092345,5.037
0.073018830982564,5.038
0.0730042286766468,5.039
0.0729896292908987,5.04
0.0729750328247358,5.041
0.0729604392775742,5.042
0.0729458486488302,5.043
0.0729312609379201,5.0440000000000005
0.0729166761442606,5.045
0.072902094267268,5.046
0.0728875153063593,5.047
0.0728729392609511,5.048
0.0728583661304605,5.049
0.0728437959143046,5.05
0.0728292286119006,5.051
0.0728146642226656,5.0520000000000005
0.0728001027460173,5.053
0.0727855441813731,5.054
0.0727709885281507,5.055
0.0727564357857678,5.056
0.0727418859536424,5.057
0.0727273390311924,5.058
0.0727127950178359,5.059
0.0726982539129913,5.0600000000000005
0.0726837157160769,5.061
0.0726691804265111,5.062
0.0726546480437125,5.063
0.0726401185670998,5.064
0.0726255919960919,5.065
0.0726110683301077,5.066
0.0725965475685663,5.067
0.0725820297108867,5.0680000000000005
0.0725675147564884,5.069
0.0725530027047906,5.07
0.072538493555213,5.071
0.0725239873071751,5.072
0.0725094839600967,5.073
0.0724949835133977,5.074
0.072480485966498,5.075
0.0724659913188178,5.0760000000000005
0.0724514995697773,5.077
0.0724370107187967,5.078
0.0724225247652966,5.079
0.0724080417086975,5.08
0.07239356154842,5.081
0.072379084283885,5.082
0.0723646099145134,5.083
0.0723501384397262,5.0840000000000005
0.0723356698589446,5.085
0.0723212041715898,5.086
0.0723067413770831,5.087
0.0722922814748461,5.088
0.0722778244643004,5.089
0.0722633703448677,5.09
0.0722489191159698,5.091
0.0722344707770286,5.0920000000000005
0.0722200253274663,5.093
0.072205582766705,5.094
0.0721911430941671,5.095
0.0721767063092749,5.096
0.0721622724114509,5.097
0.0721478414001179,5.098
0.0721334132746985,5.099
0.0721189880346156,5.1000000000000005
0.0721045656792923,5.101
0.0720901462081516,5.102
0.0720757296206168,5.103
0.0720613159161112,5.104
0.0720469050940582,5.105
0.0720324971538814,5.106
0.0720180920950046,5.107
0.0720036899168514,5.1080000000000005
0.0719892906188458,5.109
0.0719748942004119,5.11
0.0719605006609737,5.111
0.0719461099999556,5.112
0.0719317222167818,5.113
0.0719173373108771,5.114
0.0719029552816657,5.115
0.0718885761285726,5.1160000000000005
0.0718741998510226,5.117
0.0718598264484406,5.118
0.0718454559202516,5.119
0.0718310882658809,5.12
0.0718167234847537,5.121
0.0718023615762955,5.122
0.0717880025399317,5.123
0.0717736463750881,5.124
0.0717592930811903,5.125
0.0717449426576642,5.126
0.0717305951039359,5.127
0.0717162504194314,5.128
0.0717019086035769,5.1290000000000004
0.0716875696557987,5.13
0.0716732335755234,5.131
0.0716589003621774,5.132
0.0716445700151874,5.133
0.0716302425339803,5.134
0.0716159179179828,5.135
0.0716015961666221,5.136
0.0715872772793252,5.1370000000000005
0.0715729612555195,5.138
0.0715586480946322,5.139
0.0715443377960908,5.14
0.0715300303593229,5.141
0.0715157257837563,5.142
0.0715014240688187,5.143
0.0714871252139381,5.144
0.0714728292185425,5.1450000000000005
0.0714585360820601,5.146
0.0714442458039191,5.147
0.071429958383548,5.148
0.0714156738203752,5.149
0.0714013921138294,5.15
0.0713871132633393,5.151
0.0713728372683337,5.152
0.0713585641282416,5.1530000000000005
0.0713442938424921,5.154
0.0713300264105144,5.155
0.0713157618317377,5.156
0.0713015001055915,5.157
0.0712872412315053,5.158
0.0712729852089088,5.159
0.0712587320372317,5.16
0.0712444817159039,5.1610000000000005
0.0712302342443554,5.162
0.0712159896220162,5.163
0.0712017478483167,5.164
0.071187508922687,5.165
0.0711732728445578,5.166
0.0711590396133594,5.167
0.0711448092285226,5.168
0.0711305816894783,5.1690000000000005
0.0711163569956572,5.17
0.0711021351464904,5.171
0.071087916141409,5.172
0.0710736999798443,5.173
0.0710594866612275,5.174
0.0710452761849903,5.175
0.0710310685505641,5.176
0.0710168637573806,5.1770000000000005
0.0710026618048717,5.178
0.0709884626924693,5.179
0.0709742664196054,5.18
0.0709600729857122,5.181
0.0709458823902219,5.182
0.0709316946325669,5.183
0.0709175097121797,5.184
0.0709033276284929,5.1850000000000005
0.0708891483809393,5.186
0.0708749719689515,5.187
0.0708607983919627,5.188
0.0708466276494058,5.189
0.070832459740714,5.19
0.0708182946653206,5.191
0.070804132422659,5.192
0.0707899730121627,5.1930000000000005
0.0707758164332654,5.194
0.0707616626854007,5.195
0.0707475117680025,5.196
0.0707333636805048,5.197
0.0707192184223417,5.198
0.0707050759929473,5.199
0.070690936391756,5.2
0.0706767996182021,5.2010000000000005
0.0706626656717202,5.202
0.070648534551745,5.203
0.0706344062577112,5.204
0.0706202807890536,5.205
0.0706061581452072,5.206
0.0705920383256072,5.207
0.0705779213296887,5.208
0.0705638071568871,5.2090000000000005
0.0705496958066378,5.21
0.0705355872783763,5.211
0.0705214815715383,5.212
0.0705073786855596,5.213
0.0704932786198761,5.214
0.0704791813739237,5.215
0.0704650869471386,5.216
0.0704509953389569,5.2170000000000005
0.0704369065488151,5.218
0.0704228205761496,5.219
0.0704087374203969,5.22
0.0703946570809937,5.221
0.0703805795573768,5.222
0.070366504848983,5.223
0.0703524329552495,5.224
0.0703383638756133,5.2250000000000005
0.0703242976095117,5.226
0.070310234156382,5.227
0.0702961735156617,5.228
0.0702821156867883,5.229
0.0702680606691995,5.23
0.0702540084623332,5.231
0.0702399590656272,5.232
0.0702259124785196,5.2330000000000005
0.0702118687004486,5.234
0.0701978277308522,5.235
0.070183789569169,5.236
0.0701697542148374,5.237
0.070155721667296,5.238
0.0701416919259834,5.239
0.0701276649903386,5.24
0.0701136408598003,5.2410000000000005
0.0700996195338077,5.242
0.0700856010117998,5.243
0.0700715852932161,5.244
0.0700575723774957,5.245
0.0700435622640782,5.246
0.0700295549524033,5.247
0.0700155504419105,5.248
0.0700015487320398,5.249
0.069987549822231,5.25
0.0699735537119243,5.251
0.0699595604005597,5.252
0.0699455698875775,5.253
0.0699315821724181,5.2540000000000004
0.069917597254522,5.255
0.0699036151333298,5.256
0.0698896358082823,5.257
0.0698756592788202,5.258
0.0698616855443844,5.259
0.0698477146044161,5.26
0.0698337464583564,5.261
0.0698197811056466,5.2620000000000005
0.069805818545728,5.263
0.0697918587780421,5.264
0.0697779018020306,5.265
0.0697639476171352,5.266
0.0697499962227977,5.267
0.0697360476184601,5.268
0.0697221018035644,5.269
0.0697081587775528,5.2700000000000005
0.0696942185398675,5.271
0.069680281089951,5.272
0.0696663464272457,5.273
0.0696524145511943,5.274
0.0696384854612395,5.275
0.0696245591568241,5.276
0.0696106356373911,5.277
0.0695967149023835,5.2780000000000005
0.0695827969512445,5.279
0.0695688817834174,5.28
0.0695549693983457,5.281
0.0695410597954726,5.282
0.069527152974242,5.283
0.0695132489340975,5.284
0.069499347674483,5.285
0.0694854491948424,5.2860000000000005
0.0694715534946198,5.287
0.0694576605732593,5.288
0.0694437704302053,5.289
0.069429883064902,5.29
0.0694159984767941,5.291
0.0694021166653262,5.292
0.0693882376299429,5.293
0.0693743613700892,5.2940000000000005
0.0693604878852099,5.295
0.0693466171747501,5.296
0.0693327492381551,5.297
0.06931888407487,5.298
0.0693050216843403,5.299
0.0692911620660114,5.3
0.0692773052193291,5.301
0.069263451143739,5.3020000000000005
0.0692495998386869,5.303
0.0692357513036188,5.304
0.0692219055379808,5.305
0.0692080625412191,5.306
0.0691942223127798,5.307
0.0691803848521094,5.308
0.0691665501586545,5.309
0.0691527182318615,5.3100000000000005
0.0691388890711773,5.311
0.0691250626760487,5.312
0.0691112390459226,5.313
0.069097418180246,5.314
0.0690836000784662,5.315
0.0690697847400304,5.316
0.069055972164386,5.317
0.0690421623509805,5.3180000000000005
0.0690283552992615,5.319
0.0690145510086767,5.32
0.069000749478674,5.321
0.0689869507087013,5.322
0.0689731546982065,5.323
0.068959361446638,5.324
0.068945570953444,5.325
0.0689317832180728,5.3260000000000005
0.068917998239973,5.327
0.068904216018593,5.328
0.0688904365533818,5.329
0.068876659843788,5.33
0.0688628858892606,5.331
0.0688491146892486,5.332
0.0688353462432013,5.333
0.0688215805505678,5.3340000000000005
0.0688078176107975,5.335
0.06879405742334,5.336
0.0687802999876447,5.337
0.0687665453031615,5.338
0.0687527933693401,5.339
0.0687390441856304,5.34
0.0687252977514825,5.341
0.0687115540663466,5.3420000000000005
0.0686978131296728,5.343
0.0686840749409115,5.344
0.0686703394995133,5.345
0.0686566068049286,5.346
0.0686428768566082,5.347
0.0686291496540029,5.348
0.0686154251965636,5.349
0.0686017034837413,5.3500000000000005
0.0685879845149872,5.351
0.0685742682897524,5.352
0.0685605548074884,5.353
0.0685468440676466,5.354
0.0685331360696785,5.355
0.068519430813036,5.356
0.0685057282971706,5.357
0.0684920285215344,5.3580000000000005
0.0684783314855793,5.359
0.0684646371887576,5.36
0.0684509456305213,5.361
0.0684372568103228,5.362
0.0684235707276146,5.363
0.0684098873818493,5.364
0.0683962067724795,5.365
0.0683825288989579,5.3660000000000005
0.0683688537607375,5.367
0.0683551813572713,5.368
0.0683415116880123,5.369
0.0683278447524139,5.37
0.0683141805499292,5.371
0.0683005190800117,5.372
0.068286860342115,5.373
0.0682732043356928,5.3740000000000006
0.0682595510601987,5.375
0.0682459005150867,5.376
0.0682322526998107,5.377
0.0682186076138248,5.378
0.0682049652565832,5.3790000000000004
0.0681913256275403,5.38
0.0681776887261504,5.381
0.068164054551868,5.382
0.0681504231041478,5.383
0.0681367943824446,5.384
0.0681231683862132,5.385
0.0681095451149085,5.386
0.0680959245679856,5.3870000000000005
0.0680823067448997,5.388
0.0680686916451061,5.389
0.0680550792680601,5.39
0.0680414696132174,5.391
0.0680278626800334,5.392
0.0680142584679639,5.393
0.0680006569764648,5.394
0.067987058204992,5.3950000000000005
0.0679734621530015,5.396
0.0679598688199495,5.397
0.0679462782052923,5.398
0.0679326903084863,5.399
0.0679191051289878,5.4
0.0679055226662535,5.401
0.0678919429197402,5.402
0.0678783658889046,5.4030000000000005
0.0678647915732036,5.404
0.0678512199720944,5.405
0.0678376510850339,5.406
0.0678240849114794,5.407
0.0678105214508884,5.408
0.0677969607027183,5.409
0.0677834026664265,5.41
0.0677698473414709,5.4110000000000005
0.0677562947273092,5.412
0.0677427448233993,5.413
0.0677291976291992,5.414
0.067715653144167,5.415
0.067702111367761,5.416
0.0676885722994394,5.417
0.0676750359386607,5.418
0.0676615022848834,5.4190000000000005
0.0676479713375663,5.42
0.067634443096168,5.421
0.0676209175601475,5.422
0.0676073947289637,5.423
0.0675938746020756,5.424
0.0675803571789426,5.425
0.0675668424590238,5.426
0.0675533304417788,5.4270000000000005
0.067539821126667,5.428
0.067526314513148,5.429
0.0675128106006816,5.43
0.0674993093887277,5.431
0.0674858108767462,5.432
0.067472315064197,5.433
0.0674588219505405,5.434
0.0674453315352369,5.4350000000000005
0.0674318438177466,5.436
0.06741835879753,5.437
0.0674048764740478,5.438
0.0673913968467607,5.439
0.0673779199151294,5.44
0.0673644456786149,5.441
0.0673509741366783,5.442
0.0673375052887806,5.4430000000000005
0.0673240391343832,5.444
0.0673105756729474,5.445
0.0672971149039345,5.446
0.0672836568268063,5.447
0.0672702014410244,5.448
0.0672567487460505,5.449
0.0672432987413466,5.45
0.0672298514263747,5.4510000000000005
0.0672164068005968,5.452
0.0672029648634752,5.453
0.0671895256144722,5.454
0.0671760890530502,5.455
0.0671626551786718,5.456
0.0671492239907997,5.457
0.0671357954888964,5.458
0.0671223696724251,5.4590000000000005
0.0671089465408485,5.46
0.0670955260936298,5.461
0.0670821083302321,5.462
0.0670686932501188,5.463
0.0670552808527532,5.464
0.0670418711375989,5.465
0.0670284641041194,5.466
0.0670150597517785,5.4670000000000005
0.06700165808004,5.468
0.0669882590883678,5.469
0.066974862776226,5.47
0.0669614691430787,5.471
0.0669480781883902,5.472
0.0669346899116248,5.473
0.0669213043122471,5.474
0.0669079213897215,5.4750000000000005
0.0668945411435128,5.476
0.0668811635730857,5.477
0.0668677886779052,5.478
0.0668544164574362,5.479
0.0668410469111439,5.48
0.0668276800384935,5.481
0.0668143158389503,5.482
0.0668009543119798,5.4830000000000005
0.0667875954570474,5.484
0.0667742392736188,5.485
0.0667608857611599,5.486
0.0667475349191364,5.487
0.0667341867470142,5.488
0.0667208412442596,5.489
0.0667074984103386,5.49
0.0666941582447176,5.4910000000000005
0.0666808207468629,5.492
0.066667485916241,5.493
0.0666541537523186,5.494
0.0666408242545623,5.495
0.066627497422439,5.496
0.0666141732554157,5.497
0.0666008517529592,5.498
0.0665875329145369,5.4990000000000006
0.0665742167396159,5.5
0.0665609032276635,5.501
0.0665475923781473,5.502
0.0665342841905348,5.503
0.0665209786642937,5.5040000000000004
0.0665076757988917,5.505
0.0664943755937968,5.506
0.0664810780484769,5.507
0.0664677831624001,5.508
0.0664544909350346,5.509
0.0664412013658489,5.51
0.0664279144543111,5.511
0.06641463019989,5.5120000000000005
0.0664013486020541,5.513
0.0663880696602721,5.514
0.0663747933740129,5.515
0.0663615197427455,5.516
0.0663482487659389,5.517
0.0663349804430622,5.518
0.0663217147735847,5.519
0.0663084517569759,5.5200000000000005
0.0662951913927051,5.521
0.066281933680242,5.522
0.0662686786190563,5.523
0.0662554262086177,5.524
0.0662421764483962,5.525
0.0662289293378617,5.526
0.0662156848764844,5.527
0.0662024430637345,5.5280000000000005
0.0661892038990824,5.529
0.0661759673819984,5.53
0.0661627335119531,5.531
0.0661495022884172,5.532
0.0661362737108613,5.533
0.0661230477787565,5.534
0.0661098244915735,5.535
0.0660966038487835,5.5360000000000005
0.0660833858498577,5.537
0.0660701704942674,5.538
0.0660569577814838,5.539
0.0660437477109786,5.54
0.0660305402822233,5.541
0.0660173354946896,5.542
0.0660041333478494,5.543
0.0659909338411745,5.5440000000000005
0.065977736974137,5.545
0.0659645427462089,5.546
0.0659513511568626,5.547
0.0659381622055703,5.548
0.0659249758918045,5.549
0.0659117922150378,5.55
0.0658986111747427,5.551
0.0658854327703921,5.5520000000000005
0.0658722570014589,5.553
0.0658590838674159,5.554
0.0658459133677363,5.555
0.0658327455018932,5.556
0.06581958026936,5.557
0.06580641766961,5.558
0.0657932577021166,5.559
0.0657801003663537,5.5600000000000005
0.0657669456617947,5.561
0.0657537935879136,5.562
0.0657406441441842,5.563
0.0657274973300806,5.564
0.0657143531450769,5.565
0.0657012115886473,5.566
0.0656880726602662,5.567
0.065674936359408,5.5680000000000005
0.0656618026855473,5.569
0.0656486716381587,5.57
0.065635543216717,5.571
0.065622417420697,5.572
0.0656092942495737,5.573
0.0655961737028222,5.574
0.0655830557799177,5.575
0.0655699404803353,5.5760000000000005
0.0655568278035507,5.577
0.0655437177490391,5.578
0.0655306103162763,5.579
0.0655175055047379,5.58
0.0655044033138997,5.581
0.0654913037432376,5.582
0.0654782067922277,5.583
0.0654651124603461,5.5840000000000005
0.065452020747069,5.585
0.0654389316518728,5.586
0.0654258451742338,5.587
0.0654127613136286,5.588
0.0653996800695339,5.589
0.0653866014414264,5.59
0.0653735254287829,5.591
0.0653604520310805,5.5920000000000005
0.0653473812477962,5.593
0.0653343130784072,5.594
0.0653212475223906,5.595
0.065308184579224,5.596
0.0652951242483848,5.597
0.0652820665293505,5.598
0.065269011421599,5.599
0.0652559589246078,5.6000000000000005
0.0652429090378551,5.601
0.0652298617608187,5.602
0.0652168170929768,5.603
0.0652037750338076,5.604
0.0651907355827894,5.605
0.0651776987394007,5.606
0.0651646645031199,5.607
0.0651516328734256,5.6080000000000005
0.0651386038497968,5.609
0.065125577431712,5.61
0.0651125536186504,5.611
0.0650995324100909,5.612
0.0650865138055128,5.613
0.0650734978043952,5.614
0.0650604844062175,5.615
0.0650474736104592,5.6160000000000005
0.0650344654165999,5.617
0.0650214598241191,5.618
0.0650084568324968,5.619
0.0649954564412128,5.62
0.064982458649747,5.621
0.0649694634575796,5.622
0.0649564708641907,5.623
0.0649434808690607,5.6240000000000006
0.0649304934716699,5.625
0.0649175086714989,5.626
0.0649045264680282,5.627
0.0648915468607386,5.628
0.0648785698491108,5.6290000000000004
0.0648655954326259,5.63
0.0648526236107648,5.631
0.0648396543830087,5.632
0.0648266877488387,5.633
0.0648137237077363,5.634
0.0648007622591828,5.635
0.0647878034026598,5.636
0.0647748471376489,5.6370000000000005
0.064761893463632,5.638
0.0647489423800908,5.639
0.0647359938865073,5.64
0.0647230479823636,5.641
0.0647101046671418,5.642
0.0646971639403242,5.643
0.0646842258013931,5.644
0.0646712902498311,5.6450000000000005
0.0646583572851207,5.646
0.0646454269067446,5.647
0.0646324991141856,5.648
0.0646195739069266,5.649
0.0646066512844505,5.65
0.0645937312462406,5.651
0.0645808137917798,5.652
0.0645678989205516,5.6530000000000005
0.0645549866320394,5.654
0.0645420769257267,5.655
0.064529169801097,5.656
0.0645162652576341,5.657
0.0645033632948219,5.658
0.0644904639121442,5.659
0.0644775671090851,5.66
0.0644646728851286,5.6610000000000005
0.0644517812397591,5.662
0.0644388921724608,5.663
0.0644260056827183,5.664
0.064413121770016,5.665
0.0644002404338385,5.666
0.0643873616736707,5.667
0.0643744854889974,5.668
0.0643616118793034,5.6690000000000005
0.064348740844074,5.67
0.0643358723827942,5.671
0.0643230064949493,5.672
0.0643101431800247,5.673
0.0642972824375058,5.674
0.0642844242668782,5.675
0.0642715686676276,5.676
0.0642587156392398,5.6770000000000005
0.0642458651812006,5.678
0.064233017292996,5.679
0.0642201719741121,5.68
0.0642073292240351,5.681
0.0641944890422513,5.682
0.064181651428247,5.683
0.0641688163815088,5.684
0.0641559839015233,5.6850000000000005
0.0641431539877771,5.686
0.0641303266397571,5.687
0.0641175018569502,5.688
0.0641046796388434,5.689
0.0640918599849237,5.69
0.0640790428946785,5.691
0.064066228367595,5.692
0.0640534164031606,5.6930000000000005
0.0640406070008629,5.694
0.0640278001601895,5.695
0.0640149958806281,5.696
0.0640021941616665,5.697
0.0639893950027927,5.698
0.0639765984034948,5.699
0.0639638043632607,5.7
0.0639510128815789,5.7010000000000005
0.0639382239579376,5.702
0.0639254375918252,5.703
0.0639126537827304,5.704
0.0638998725301417,5.705
0.0638870938335479,5.706
0.0638743176924379,5.707
0.0638615441063006,5.708
0.0638487730746251,5.7090000000000005
0.0638360045969005,5.71
0.0638232386726161,5.711
0.0638104753012613,5.712
0.0637977144823254,5.713
0.0637849562152982,5.714
0.0637722004996692,5.715
0.0637594473349283,5.716
0.0637466967205652,5.7170000000000005
0.0637339486560701,5.718
0.0637212031409328,5.719
0.0637084601746438,5.72
0.0636957197566931,5.721
0.0636829818865712,5.722
0.0636702465637686,5.723
0.0636575137877759,5.724
0.0636447835580838,5.7250000000000005
0.063632055874183,5.726
0.0636193307355644,5.727
0.0636066081417191,5.728
0.0635938880921381,5.729
0.0635811705863127,5.73
0.063568455623734,5.731
0.0635557432038936,5.732
0.063543033326283,5.7330000000000005
0.0635303259903937,5.734
0.0635176211957174,5.735
0.063504918941746,5.736
0.0634922192279714,5.737
0.0634795220538855,5.738
0.0634668274189806,5.739
0.0634541353227487,5.74
0.0634414457646822,5.7410000000000005
0.0634287587442736,5.742
0.0634160742610154,5.743
0.0634033923144001,5.744
0.0633907129039205,5.745
0.0633780360290695,5.746
0.0633653616893399,5.747
0.0633526898842248,5.748
0.0633400206132173,5.7490000000000006
0.0633273538758106,5.75
0.0633146896714981,5.751
0.0633020279997732,5.752
0.0632893688601294,5.753
0.0632767122520603,5.7540000000000004
0.0632640581750598,5.755
0.0632514066286216,5.756
0.0632387576122397,5.757000000000001
0.0632261111254081,5.758
0.0632134671676209,5.759
0.0632008257383725,5.76
0.063188186837157,5.761
0.0631755504634691,5.7620000000000005
0.0631629166168032,5.763
0.063150285296654,5.764
0.0631376565025161,5.765
0.0631250302338846,5.766
0.0631124064902542,5.767
0.0630997852711202,5.768
0.0630871665759775,5.769
0.0630745504043215,5.7700000000000005
0.0630619367556476,5.771
0.0630493256294511,5.772
0.0630367170252277,5.773
0.0630241109424729,5.774
0.0630115073806826,5.775
0.0629989063393526,5.776
0.0629863078179789,5.777
0.0629737118160575,5.7780000000000005
0.0629611183330845,5.779
0.0629485273685563,5.78
0.0629359389219693,5.781
0.0629233529928197,5.782
0.0629107695806043,5.783
0.0628981886848197,5.784
0.0628856103049627,5.785
0.06287303444053,5.7860000000000005
0.0628604610910188,5.787
0.062847890255926,5.788
0.0628353219347488,5.789
0.0628227561269846,5.79
0.0628101928321305,5.791
0.0627976320496842,5.792
0.0627850737791432,5.793
0.0627725180200051,5.7940000000000005
0.0627599647717678,5.795
0.062747414033929,5.796
0.0627348658059869,5.797
0.0627223200874394,5.798
0.0627097768777846,5.799
0.062697236176521,5.8
0.0626846979831468,5.801
0.0626721622971606,5.8020000000000005
0.0626596291180608,5.803
0.0626470984453463,5.804
0.0626345702785157,5.805
0.0626220446170679,5.806
0.0626095214605018,5.807
0.0625970008083167,5.808
0.0625844826600116,5.809
0.0625719670150858,5.8100000000000005
0.0625594538730387,5.811
0.0625469432333697,5.812
0.0625344350955786,5.813
0.0625219294591648,5.814
0.0625094263236282,5.815
0.0624969256884686,5.816
0.0624844275531861,5.817
0.0624719319172807,5.8180000000000005
0.0624594387802526,5.819
0.0624469481416021,5.82
0.0624344600008295,5.821
0.0624219743574352,5.822
0.06240949121092,5.823
0.0623970105607844,5.824
0.0623845324065293,5.825
0.0623720567476555,5.8260000000000005
0.0623595835836639,5.827
0.0623471129140557,5.828
0.062334644738332,5.829
0.0623221790559942,5.83
0.0623097158665434,5.831
0.0622972551694814,5.832
0.0622847969643095,5.833
0.0622723412505296,5.8340000000000005
0.0622598880276433,5.835
0.0622474372951525,5.836
0.0622349890525592,5.837
0.0622225432993655,5.838
0.0622101000350735,5.839
0.0621976592591856,5.84
0.062185220971204,5.841
0.0621727851706313,5.8420000000000005
0.0621603518569699,5.843
0.0621479210297227,5.844
0.0621354926883923,5.845
0.0621230668324817,5.846
0.0621106434614937,5.847
0.0620982225749314,5.848
0.0620858041722981,5.849
0.0620733882530969,5.8500000000000005
0.0620609748168314,5.851
0.0620485638630047,5.852
0.0620361553911207,5.853
0.0620237494006828,5.854
0.062011345891195,5.855
0.061998944862161,5.856
0.0619865463130848,5.857
0.0619741502434705,5.8580000000000005
0.0619617566528222,5.859
0.0619493655406441,5.86
0.0619369769064407,5.861
0.0619245907497164,5.862
0.0619122070699757,5.863
0.0618998258667233,5.864
0.0618874471394639,5.865
0.0618750708877025,5.8660000000000005
0.0618626971109439,5.867
0.0618503258086931,5.868
0.0618379569804554,5.869
0.061825590625736,5.87
0.0618132267440403,5.871
0.0618008653348736,5.872
0.0617885063977415,5.873
0.0617761499321497,5.8740000000000006
0.0617637959376039,5.875
0.06175144441361,5.876
0.0617390953596738,5.877
0.0617267487753015,5.878
0.0617144046599991,5.8790000000000004
0.0617020630132729,5.88
0.0616897238346292,5.881
0.0616773871235745,5.882000000000001
0.0616650528796153,5.883
0.0616527211022582,5.884
0.06164039179101,5.885
0.0616280649453775,5.886
0.0616157405648675,5.8870000000000005
0.0616034186489872,5.888
0.0615910991972437,5.889
0.0615787822091441,5.89
0.0615664676841958,5.891
0.0615541556219062,5.892
0.0615418460217829,5.893
0.0615295388833334,5.894
0.0615172342060655,5.8950000000000005
0.0615049319894869,5.896
0.0614926322331057,5.897
0.0614803349364297,5.898
0.0614680400989672,5.899
0.0614557477202262,5.9
0.0614434577997152,5.901
0.0614311703369425,5.902
0.0614188853314166,5.9030000000000005
0.0614066027826461,5.904
0.0613943226901398,5.905
0.0613820450534063,5.906
0.0613697698719547,5.907
0.0613574971452939,5.908
0.061345226872933,5.909
0.0613329590543812,5.91
0.0613206936891477,5.9110000000000005
0.061308430776742,5.912
0.0612961703166735,5.913
0.0612839123084519,5.914
0.0612716567515867,5.915
0.0612594036455878,5.916
0.0612471529899651,5.917
0.0612349047842285,5.918
0.0612226590278881,5.9190000000000005
0.0612104157204541,5.92
0.0611981748614367,5.921
0.0611859364503463,5.922
0.0611737004866934,5.923
0.0611614669699885,5.924
0.0611492358997423,5.925
0.0611370072754655,5.926
0.0611247810966691,5.9270000000000005
0.0611125573628639,5.928
0.061100336073561,5.929
0.0610881172282715,5.93
0.0610759008265068,5.931
0.061063686867778,5.932
0.0610514753515968,5.933
0.0610392662774746,5.934
0.0610270596449231,5.9350000000000005
0.0610148554534539,5.936
0.061002653702579,5.937
0.0609904543918102,5.938
0.0609782575206596,5.939
0.0609660630886393,5.94
